0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.4099029858035622	0.39895331789507016	0.38749869322104646	0.3763868864927764	0.3658767609758349	0.35577584700180953	0.3461821942481599	0.337459786468791	0.3298914076862237	0.3226628289728684	0.31624728386837164	0.31043924123342426	0.3052071015300638	0.3007826438998492	0.2965591809436226	0.2927490344522479	0.2892103840588649	0.28609020575388017	0.28323647827645165	0.2807691379856068	0.2782486967295024	0.2760309685841306	0.2741404249506668	0.2720560488611297	0.2702655914676692	0.2687544147787736	0.26719598462711186	0.2657311197024423	0.2643575923844503	0.26306424460372413	0.2618444462363361	0.2606362003270011	0.25955417835130634	0.2585285142355235	0.25755489596470504	0.2566294436391405	0.25574864606451975	0.2549093284937588	0.25419366882810296	0.2533651156868296	0.2526378941122113	0.25194177300094467	0.25127479170413225	0.2506351549967741	0.2501127534960067	0.24942758390216702
0.5787334368140704	0.5631954009300706	0.5524535777754339	0.5440244777610826	0.5323600268590319	0.5201069675754009	0.5079882754043112	0.49504638295910264	0.48320675420800036	0.4721816877062508	0.4623410000275229	0.45321772258223797	0.44491997777242687	0.4373132961855474	0.4303329989272595	0.4240272978901484	0.41824136657846744	0.4130027183808114	0.408208801052603	0.40413211900042356	0.4001042071633929	0.3963860301055354	0.3927754200805187	0.38958025238641397	0.3866011636839382	0.3838172932084176	0.3812104278395827	0.37873939675973495	0.376443549606578	0.3742817364055813	0.3722428725160121	0.37050102660849715	0.3686926732415415	0.3669726664416719	0.36534076385288716	0.36379048439463546	0.3623159532499208	0.3609118325787414	0.35957326149981556	0.35819211823842617	0.35697235407069383	0.3558049028374063	0.3546864822290331	0.3536140832664036	0.3525849421134311	0.35159651522093394
0.4860823728623468	0.48515504677687454	0.48384171165832646	0.4803937531923975	0.4741316576907305	0.4672298093880612	0.4598961354000015	0.4515857767989534	0.44210339325278336	0.43386866285844045	0.4247461323892597	0.41649174168255054	0.4076934892105284	0.39940435987949596	0.390965755901172	0.3845864188291824	0.3783834574757149	0.37159388020066414	0.3659890005800832	0.36085094618968816	0.35609161898780783	0.35169634303712793	0.34848715080817383	0.34417282429999785	0.34072562679237406	0.337448015677685	0.3344009582114605	0.3315420103021365	0.3288546642347699	0.326309066925299	0.32392479692561627	0.32167249496897904	0.31952908732293717	0.3180992978395174	0.3161812005193704	0.31397282798614873	0.31224925695109407	0.3106335517090062	0.3090674970239186	0.3075719869257158	0.30612853833443526	0.30476158507568346	0.30345235599222653	0.3021972965246009	0.30099313962999136	0.2998368770757831
0.28797947648741273	0.29546054918222353	0.30194335176774334	0.30781293188885916	0.31258115801226155	0.3157595731152666	0.3174211298022638	0.31236730240356625	0.310182107341476	0.3073914758374069	0.3027654351816879	0.29727674065764564	0.2912733884251216	0.2866424720817031	0.28000865798660385	0.27713375681773844	0.26946949786722274	0.26471886140539946	0.2598388646296837	0.25476072189265975	0.25003348960996596	0.24563971972757087	0.24148268256131786	0.23776810962664774	0.23423637306258493	0.23093213980483554	0.22784975213000092	0.22496529391897388	0.2222663132519507	0.2196318821574587	0.2172243517453613	0.21500656782517646	0.21285329469566908	0.21081302926334572	0.20887112394967589	0.20703321018397772	0.2052849109610449	0.20361990644662187	0.2020366183191134	0.2005208066213776	0.19907208063943815	0.19769887471008096	0.19631518110160154	0.19504538504317045	0.19382722613490236	0.19265763547357914
0.12816233704726362	0.13590130565163017	0.1444573922603992	0.1535024500650026	0.16007484841008723	0.16885728780628279	0.17681981196723562	0.18377473958760596	0.1880814425989478	0.19157644649659025	0.19424527798060973	0.19477382803770932	0.1934999301290019	0.1909730985608445	0.18750668861803	0.1835247661968567	0.17927939472553117	0.17506377411082125	0.16868288515552843	0.16425956977540823	0.1637118836499628	0.15919715957053962	0.15544808650024372	0.15316618501911233	0.14893134491015766	0.14581095694434149	0.1429298480863021	0.1401800632045553	0.13753501387368727	0.13510878942506294	0.1328235612245619	0.1306645656821945	0.1286215257465094	0.1267169363354819	0.12487652645243844	0.12307469981377919	0.12141498703379694	0.11975214092113093	0.11832524856938728	0.11688673751733278	0.1155118932563139	0.11419674394539657	0.11293738140758458	0.11173034597710613	0.11057245747477562	0.10948571084573547
0.043670062620322005	0.04864846234324349	0.05377345505349758	0.06073881399948511	0.06859769620921362	0.07613398349165741	0.0838767243675218	0.09270045579168225	0.10139072602304205	0.10964188789051231	0.11695286590025264	0.12316283986006459	0.1287545860450058	0.13135369227891253	0.13216295217906948	0.13173941391905436	0.13025724405693187	0.12806183738184365	0.12520013100068156	0.12053456055028847	0.11718350258064904	0.11382586959658754	0.11063671158852753	0.10753940594768965	0.10447816167831264	0.10155811622608074	0.0987227343381443	0.0961267806475091	0.09370997221995352	0.09144448785760846	0.0893130341692146	0.08730257747409842	0.08540236076220326	0.08360311080100392	0.08189665939018903	0.08027573471847843	0.07873382929862911	0.07726510381389733	0.0758643085678244	0.0745267147305847	0.07324805252375921	0.07202445559330181	0.07085241149678748	0.06972871826045487	0.06865044676821377	0.06761490853552786
0.011324090531251763	0.01355226309133392	0.016391191782126238	0.019397410788021655	0.0237239631048501	0.028948203340842027	0.035065313286491095	0.041996430855200405	0.049585942007574275	0.05760652739286247	0.06577638206644505	0.07378670447948123	0.08133124559513537	0.08756692733278619	0.09466996907313335	0.09932801066262632	0.10200918682582633	0.10304636978116906	0.10295245770167563	0.10195198747690283	0.1001783063786293	0.09789342367664527	0.0941608934749698	0.09152831203089529	0.08907485353045934	0.08656703475600795	0.08403255551905287	0.08148342391372085	0.0789291210800919	0.07638122035931276	0.07385945851156196	0.07189179165261401	0.07004418776821836	0.06829924350743023	0.06664616459392134	0.06507693731709563	0.06358491835192578	0.06216432308239167	0.06081000080934571	0.05951731661295737	0.058282077178522976	0.05710047626890906	0.0559690500955974	0.05488463876933734	0.05384435238794818	0.052845541176127046
0.0023479496957064788	0.0030681689540217	0.0039050753507786063	0.005220414494063377	0.007017374417993571	0.00941101143143549	0.0125070102503444	0.016389123830008862	0.021101362095072067	0.026631150385411594	0.032897259922872145	0.039746255398544324	0.046960054450122204	0.05427491850709117	0.06140829489203843	0.06808416071141281	0.07577125715013919	0.08102235713291829	0.08484842826487488	0.08728593261300563	0.08826257769588941	0.08826810824035096	0.08751423832237178	0.08585085772033353	0.08294668595716705	0.08094308189164734	0.07902324516272619	0.07699356888391885	0.07489292150556247	0.07274290199789638	0.07055679628349167	0.06834671627169198	0.06612686237932526	0.06391558831082836	0.061734928817713836	0.0596094756018654	0.05816855000484903	0.05679832656396139	0.0554926994005336	0.05424680239345589	0.053056472838982634	0.05191800308025293	0.050828035911521185	0.04978350939396231	0.048781620421002515	0.04781979645373944
0.00038309665986142004	0.0005361697928332094	0.0007779244285323313	0.0011503438829601818	0.001711756111967288	0.0025364654229534244	0.0037144721327798647	0.005347523315144776	0.007541091616562747	0.010392079299986635	0.013973077772944077	0.018315254572483418	0.023393055970869648	0.02911448484918227	0.03532037016035507	0.04179458918932169	0.04828447191638151	0.054524719524377895	0.06030521904183194	0.06838030828531994	0.07317388253074297	0.07624962408149841	0.07803565648213398	0.07885968242178333	0.07955817167320982	0.07830682181286973	0.07582123019833296	0.07441425017271686	0.07276302478043763	0.07112822135350806	0.06938624332992743	0.06756758634323995	0.06569037681926738	0.06376802839956663	0.06181443469945032	0.05984668324298142	0.05788544814687955	0.05595411613555711	0.05407695838346322	0.05227714029264975	0.05057494007091409	0.049477126587112966	0.048426226040860956	0.04741919967775247	0.04645331662866677	0.04552609043272775
